Word Function ^ Morphology ^ Subclause Function ^ Clause Function ^ Gloss
definer ^ a-apf ^ complement ^ adjunct ^ all
definer ^ a-apf ^ complement ^ adjunct ^ many,
definer ^ a-apf ^ complement ^ adjunct ^ three
definer ^ a-apf ^ complement ^ adjunct ^ all,
definer ^ a-apf ^ complement ^ adjunct ^ many
definer ^ a-apf ^ complement ^ adjunct ^ holy
definer ^ a-apf ^ complement ^ adjunct ^ profane,
definer ^ a-apf ^ complement ^ adjunct ^ spiritual
definer ^ a-apf ^ complement ^ adjunct ^ good,
definer ^ a-apf ^ complement ^ complement ^ worldly
definer ^ a-apf ^ complement ^ complement ^ foolish
definer ^ a-apf ^ complement ^ complement ^ straight
definer ^ a-apf ^ complement ^ complement ^ unestablished;
definer ^ a-apf ^ complement ^ complement ^ golden,
definer ^ a-apf ^ complement ^ definer ^ golden
definer ^ a-apf ^ complement ^ head ^ many
definer ^ a-apf ^ complement ^ qualifier ^ to many
definer ^ a-apf ^ complement ^ subject ^ all
definer ^ a-apf ^ complement ^ subject ^ three
definer ^ a-apf ^ complement ^ subject ^ four,
definer ^ a-apf ^ complement ^ subject ^ other
definer ^ a-apf ^ conjunction ^ complement ^ worldly,
definer ^ a-apf ^ conjunction ^ complement ^ youthful
definer ^ a-apf ^ conjunction ^ complement ^ about [the] law,
definer ^ a-apf ^ predicator ^ complement ^ kind,
definer ^ a-apf ^ predicator ^ subject ^ full.
definer ^ a-apf-c ^ adjunct ^ adjunct ^ many
definer ^ a-apf-c ^ adjunct ^ adjunct ^ many,
definer ^ a-apf-c ^ adjunct ^ definer ^ many
definer ^ a-apf-c ^ complement ^ subject ^ younger
definer ^ a-apf-nui ^ adjunct ^ adjunct ^ forty
definer ^ a-apf-nui ^ adjunct ^ adjunct ^ seven
definer ^ a-apf-nui ^ adjunct ^ adjunct ^ two
definer ^ a-apf-nui ^ adjunct ^ adjunct ^ eight
definer ^ a-apf-nui ^ adjunct ^ adjunct ^ seven.
definer ^ a-apf-nui ^ adjunct ^ adjunct ^ seven,
definer ^ a-apf-nui ^ adjunct ^ complement ^ two
definer ^ a-apf-nui ^ adjunct ^ complement ^ a hundred.
definer ^ a-apf-nui ^ adjunct ^ complement ^ seven
definer ^ a-apf-nui ^ adjunct ^ definer ^ two
definer ^ a-apf-nui ^ adjunct ^ definer ^ fifteen.
definer ^ a-apf-nui ^ adjunct ^ definer ^ six,
definer ^ a-apf-nui ^ adjunct ^ subject ^ six,
definer ^ a-apf-nui ^ adjunct ^ subject ^ six
definer ^ a-apf-nui ^ complement ^ adjunct ^ two
definer ^ a-apf-nui ^ complement ^ adjunct ^ twelve
definer ^ a-apf-nui ^ complement ^ adjunct ^ ten
definer ^ a-apf-nui ^ complement ^ adjunct ^ five
definer ^ a-apf-nui ^ complement ^ complement ^ ten
definer ^ a-apf-nui ^ complement ^ complement ^ seven
definer ^ a-apf-nui ^ complement ^ complement ^ seven,
definer ^ a-apf-nui ^ complement ^ definer ^ twelve
definer ^ a-apf-nui ^ complement ^ definer ^ seven
definer ^ a-apf-nui ^ complement ^ qualifier ^ five.
definer ^ a-apf-nui ^ complement ^ subject ^ twenty.
definer ^ a-apf-nui ^ complement ^ subject ^ fifteen.
definer ^ a-apf-nui ^ complement ^ subject ^ seven
definer ^ a-apf-nui ^ conjunction ^ complement ^ five
definer ^ a-apf-nui ^ conjunction ^ definer ^ two
definer ^ a-apf-nui ^ predicator ^ adjunct ^ ten,
definer ^ a-apf-nui ^ predicator ^ subject ^ seven
definer ^ a-apm ^ adjunct ^ adjunct ^ old;
definer ^ a-apm ^ adjunct ^ adjunct ^ new,
definer ^ a-apm ^ adjunct ^ adjunct ^ new.”
definer ^ a-apm ^ adjunct ^ adjunct ^ other
definer ^ a-apm ^ adjunct ^ adjunct ^ all
definer ^ a-apm ^ adjunct ^ adjunct ^ three
definer ^ a-apm ^ adjunct ^ adjunct ^ uncondemned
definer ^ a-apm ^ adjunct ^ adjunct ^ three,
definer ^ a-apm ^ adjunct ^ complement ^ three,
definer ^ a-apm ^ adjunct ^ complement ^ all
definer ^ a-apm ^ adjunct ^ complement ^ long.
definer ^ a-apm ^ adjunct ^ complement ^ of iron,
definer ^ a-apm ^ adjunct ^ definer ^ full.
definer ^ a-apm ^ adjunct ^ definer ^ all
definer ^ a-apm ^ adjunct ^ definer ^ many
definer ^ a-apm ^ adjunct ^ subject ^ many
definer ^ a-apm ^ adjunct ^ subject ^ rocky
definer ^ a-apm ^ complement ^ adjunct ^ all
definer ^ a-apm ^ complement ^ adjunct ^ others,
definer ^ a-apm ^ complement ^ adjunct ^ all,
definer ^ a-apm ^ complement ^ adjunct ^ fine
definer ^ a-apm ^ complement ^ adjunct ^ other
definer ^ a-apm ^ complement ^ adjunct ^ [the] wretches,
definer ^ a-apm ^ complement ^ adjunct ^ many
definer ^ a-apm ^ complement ^ adjunct ^ on all
definer ^ a-apm ^ complement ^ adjunct ^ fresh
definer ^ a-apm ^ complement ^ adjunct ^ three
definer ^ a-apm ^ complement ^ adjunct ^ rich,
definer ^ a-apm ^ complement ^ adjunct ^ close
definer ^ a-apm ^ complement ^ adjunct ^ silver
definer ^ a-apm ^ complement ^ adjunct ^ fair
definer ^ a-apm ^ complement ^ adjunct ^ ten thousand
definer ^ a-apm ^ complement ^ complement ^ four thousand
definer ^ a-apm ^ complement ^ complement ^ two hundred,
definer ^ a-apm ^ complement ^ complement ^ precious,
definer ^ a-apm ^ complement ^ complement ^ unprepared,
definer ^ a-apm ^ complement ^ complement ^ all
definer ^ a-apm ^ complement ^ complement ^ four
definer ^ a-apm ^ complement ^ complement ^ fiery
definer ^ a-apm ^ complement ^ complement ^ hyacinthine
definer ^ a-apm ^ complement ^ complement ^ brimstone.
definer ^ a-apm ^ complement ^ definer ^ all
definer ^ a-apm ^ complement ^ definer ^ many
definer ^ a-apm ^ complement ^ definer ^ barley
definer ^ a-apm ^ complement ^ definer ^ own
definer ^ a-apm ^ complement ^ definer ^ four
definer ^ a-apm ^ complement ^ head ^ good
definer ^ a-apm ^ complement ^ head ^ bad
definer ^ a-apm ^ complement ^ subject ^ many,
definer ^ a-apm ^ complement ^ subject ^ own
definer ^ a-apm ^ complement ^ subject ^ great,
definer ^ a-apm ^ complement ^ subject ^ all
definer ^ a-apm ^ complement ^ subject ^ seven thousand
definer ^ a-apm ^ complement ^ subject ^ ten thousand
definer ^ a-apm ^ complement ^ subject ^ evil
definer ^ a-apm ^ complement ^ subject ^ believing
definer ^ a-apm ^ complement ^ subject ^ whole
definer ^ a-apm ^ complement ^ subject ^ new
definer ^ a-apm ^ conjunction ^ adjunct ^ three
definer ^ a-apm ^ conjunction ^ adjunct ^ brought in secretly
definer ^ a-apm ^ conjunction ^ subject ^ all
definer ^ a-apm ^ predicator ^ adjunct ^ many,
definer ^ a-apm ^ predicator ^ adjunct ^ all
definer ^ a-apm ^ predicator ^ complement ^ all
definer ^ a-apm ^ predicator ^ definer ^ all
definer ^ a-apm ^ predicator ^ definer ^ fruitful,
definer ^ a-apm ^ predicator ^ subject ^ restored,
definer ^ a-apm ^ predicator ^ subject ^ all
definer ^ a-apm ^ relator ^ definer ^ all
definer ^ a-apm ^ relator ^ qualifier ^ all
definer ^ a-apm ^ subject ^ adjunct ^ all
definer ^ a-apm ^ subject ^ complement ^ all
definer ^ a-apm ^ subject ^ definer ^ golden.
definer ^ a-apm ^ subject ^ subject ^ all
definer ^ a-apm ^ subject ^ subject ^ four
definer ^ a-apm-c ^ complement ^ subject ^ more
definer ^ a-apm-nui ^ adjunct ^ adjunct ^ twelve
definer ^ a-apm-nui ^ adjunct ^ adjunct ^ five,
definer ^ a-apm-nui ^ adjunct ^ adjunct ^ sixty
definer ^ a-apm-nui ^ adjunct ^ adjunct ^ six,
definer ^ a-apm-nui ^ adjunct ^ adjunct ^ six.
definer ^ a-apm-nui ^ adjunct ^ complement ^ five.
definer ^ a-apm-nui ^ adjunct ^ definer ^ twelve
definer ^ a-apm-nui ^ adjunct ^ definer ^ six,
definer ^ a-apm-nui ^ complement ^ adjunct ^ two
definer ^ a-apm-nui ^ complement ^ adjunct ^ twelve
definer ^ a-apm-nui ^ complement ^ adjunct ^ five
definer ^ a-apm-nui ^ complement ^ adjunct ^ seven
definer ^ a-apm-nui ^ complement ^ adjunct ^ ten
definer ^ a-apm-nui ^ complement ^ complement ^ two
definer ^ a-apm-nui ^ complement ^ complement ^ twelve
definer ^ a-apm-nui ^ complement ^ complement ^ a hundred
definer ^ a-apm-nui ^ complement ^ complement ^ five
definer ^ a-apm-nui ^ complement ^ complement ^ seventy,
definer ^ a-apm-nui ^ complement ^ complement ^ seven,
definer ^ a-apm-nui ^ complement ^ complement ^ seven
definer ^ a-apm-nui ^ complement ^ complement ^ twelve,
definer ^ a-apm-nui ^ complement ^ definer ^ five
definer ^ a-apm-nui ^ complement ^ definer ^ two
definer ^ a-apm-nui ^ complement ^ definer ^ twelve
definer ^ a-apm-nui ^ complement ^ subject ^ seven
definer ^ a-apm-nui ^ complement ^ subject ^ two
definer ^ a-apm-nui ^ complement ^ subject ^ five
definer ^ a-apm-nui ^ complement ^ subject ^ two,
definer ^ a-apm-nui ^ complement ^ subject ^ two.
definer ^ a-apm-nui ^ qualifier ^ subject ^ seven
definer ^ a-apm-nui ^ subject ^ subject ^ twenty
definer ^ a-apn ^ adjunct ^ adjunct ^ three,
definer ^ a-apn ^ adjunct ^ adjunct ^ three
definer ^ a-apn ^ adjunct ^ adjunct ^ right
definer ^ a-apn ^ adjunct ^ adjunct ^ four hundred.
definer ^ a-apn ^ adjunct ^ adjunct ^ upper
definer ^ a-apn ^ adjunct ^ adjunct ^ beloved,
definer ^ a-apn ^ adjunct ^ adjunct ^ for a thousand
definer ^ a-apn ^ adjunct ^ adjunct ^ a thousand
definer ^ a-apn ^ adjunct ^ adjunct ^ thousand
definer ^ a-apn ^ adjunct ^ complement ^ all
definer ^ a-apn ^ adjunct ^ definer ^ three
definer ^ a-apn ^ adjunct ^ definer ^ all
definer ^ a-apn ^ adjunct ^ subject ^ all
definer ^ a-apn ^ adjunct ^ subject ^ many;
definer ^ a-apn ^ complement ^ adjunct ^ all
definer ^ a-apn ^ complement ^ adjunct ^ all?
definer ^ a-apn ^ complement ^ adjunct ^ many.
definer ^ a-apn ^ complement ^ adjunct ^ many
definer ^ a-apn ^ complement ^ adjunct ^ like [things]
definer ^ a-apn ^ complement ^ adjunct ^ a few.
definer ^ a-apn ^ complement ^ adjunct ^ both
definer ^ a-apn ^ complement ^ adjunct ^ five hundred;
definer ^ a-apn ^ complement ^ adjunct ^ heavy to bear,
definer ^ a-apn ^ complement ^ adjunct ^ many,
definer ^ a-apn ^ complement ^ adjunct ^ only,
definer ^ a-apn ^ complement ^ adjunct ^ great
definer ^ a-apn ^ complement ^ adjunct ^ blasphemous
definer ^ a-apn ^ complement ^ adjunct ^ evils
definer ^ a-apn ^ complement ^ adjunct ^ all things
definer ^ a-apn ^ complement ^ adjunct ^ in bondage
definer ^ a-apn ^ complement ^ adjunct ^ the things of this life
definer ^ a-apn ^ complement ^ complement ^ all these
definer ^ a-apn ^ complement ^ complement ^ all?
definer ^ a-apn ^ complement ^ complement ^ many.
definer ^ a-apn ^ complement ^ complement ^ all
definer ^ a-apn ^ complement ^ complement ^ same amount.
definer ^ a-apn ^ complement ^ complement ^ four
definer ^ a-apn ^ complement ^ complement ^ all?’
definer ^ a-apn ^ complement ^ complement ^ different:
definer ^ a-apn ^ complement ^ complement ^ all,
definer ^ a-apn ^ complement ^ complement ^ first
definer ^ a-apn ^ complement ^ definer ^ good
definer ^ a-apn ^ complement ^ definer ^ all
definer ^ a-apn ^ complement ^ definer ^ all things
definer ^ a-apn ^ complement ^ definer ^ everything
definer ^ a-apn ^ complement ^ definer ^ other
definer ^ a-apn ^ complement ^ definer ^ good,
definer ^ a-apn ^ complement ^ head ^ good
definer ^ a-apn ^ complement ^ head ^ all things
definer ^ a-apn ^ complement ^ qualifier ^ many
definer ^ a-apn ^ complement ^ qualifier ^ good
definer ^ a-apn ^ complement ^ qualifier ^ unclean,
definer ^ a-apn ^ complement ^ subject ^ other
definer ^ a-apn ^ complement ^ subject ^ all
definer ^ a-apn ^ complement ^ subject ^ great,
definer ^ a-apn ^ complement ^ subject ^ good
definer ^ a-apn ^ complement ^ subject ^ many
definer ^ a-apn ^ complement ^ subject ^ own
definer ^ a-apn ^ complement ^ subject ^ many things
definer ^ a-apn ^ complement ^ subject ^ mortal
definer ^ a-apn ^ complement ^ subject ^ inexpressible
definer ^ a-apn ^ complement ^ subject ^ all things
definer ^ a-apn ^ complement ^ subject ^ sacred
