Word Function ^ Clause Function ^ Gloss
definer ^ adjunct ^ faithful
definer ^ adjunct ^ beloved
definer ^ adjunct ^ spiritual,
definer ^ adjunct ^ over all
definer ^ adjunct ^ of falsehood,
definer ^ adjunct ^ from [the] beginning,
definer ^ adjunct ^ so
definer ^ adjunct ^ then,
definer ^ adjunct ^ in my own
definer ^ adjunct ^ [my] true
definer ^ adjunct ^ [the] father,
definer ^ adjunct ^ endless,
definer ^ adjunct ^ a pure
definer ^ adjunct ^ sincere,
definer ^ adjunct ^ other,
definer ^ adjunct ^ being sound
definer ^ adjunct ^ blessed
definer ^ adjunct ^ of full
definer ^ adjunct ^ [the] foremost,
definer ^ adjunct ^ perfect
definer ^ adjunct ^ timothy,
definer ^ adjunct ^ god,
definer ^ adjunct ^ their own,
definer ^ adjunct ^ respectable,
definer ^ adjunct ^ costly,
definer ^ adjunct ^ bodily
definer ^ adjunct ^ truly
definer ^ adjunct ^ indeed
definer ^ adjunct ^ pilate
definer ^ adjunct ^ in the own
definer ^ adjunct ^ unapproachable,
definer ^ adjunct ^ that which is indeed
definer ^ adjunct ^ profane,
definer ^ adjunct ^ falsely called
definer ^ adjunct ^ [my] beloved
definer ^ adjunct ^ [the] father
definer ^ adjunct ^ sincere
definer ^ adjunct ^ lois,
definer ^ adjunct ^ eunice;
definer ^ adjunct ^ reason
definer ^ adjunct ^ our
definer ^ adjunct ^ who cannot lie,
definer ^ adjunct ^ eternal;
definer ^ adjunct ^ [his] own,
definer ^ adjunct ^ [our] common
definer ^ adjunct ^ of one
definer ^ adjunct ^ believing,
definer ^ adjunct ^ ministering
definer ^ adjunct ^ a just
definer ^ adjunct ^ such a great
definer ^ adjunct ^ by various
definer ^ adjunct ^ reason,
definer ^ adjunct ^ in time of need
definer ^ adjunct ^ greater
definer ^ adjunct ^ earthly.
definer ^ adjunct ^ second
definer ^ adjunct ^ [the] golden
definer ^ adjunct ^ of reformation
definer ^ adjunct ^ scarlet,
definer ^ adjunct ^ of another.
definer ^ adjunct ^ a sincere
definer ^ adjunct ^ pure.
definer ^ adjunct ^ to good
definer ^ adjunct ^ a better
definer ^ adjunct ^ goats’
